,title,content
8208,杨修之死,却密使人分付门吏，令勿放出。
8209,杨修之死,曹丕先至，门吏阻之，丕只得退回。
8210,杨修之死,植闻之，问于修。
8211,杨修之死,修曰：“君奉王命而出，如有阻当者，竞斩之可也。
8213,杨修之死,植然其言。
8214,杨修之死,及至门，门吏阻住。
8215,杨修之死,植叱曰：“吾奉王命，谁敢阻当!”
8216,杨修之死,立斩之。
8217,杨修之死,于是曹操以植为能。
8218,杨修之死,后有人告操曰：“此乃杨修之所教也。
8220,杨修之死,操大怒，因此亦不喜植。
8221,杨修之死,修又尝为曹植作答教十余条。
8222,杨修之死,但操有问，植即依条答之。
8223,杨修之死,操每以军国之事问植，植对答如流。
8224,杨修之死,操心中甚疑。
8225,杨修之死,后曹丕暗买植左右，偷答教来告操。
8226,杨修之死,操见了大怒曰：“匹夫安敢欺我耶!”
8227,杨修之死,此时已有杀修之心。
8228,杨修之死,今乃借惑乱军心之罪杀之。
8229,杨修之死,修死年三十四岁。
8230,范进中举,《范进中举》范进进学回家，母亲，妻子俱各欢喜。
8231,范进中举,正待烧锅做饭，只见他丈人胡屠户，手里拿着一副大肠和一瓶酒，走了进来。
8232,范进中举,范进向他作揖，坐下。
8233,范进中举,"胡屠户道：""我自倒运，把个女儿嫁与你这现世宝，历年以来，不知累了我多少。"
8234,范进中举,如今不知因我积了甚么德，带挈你中了个相公，我所以带个酒来贺帝你。
8235,范进中举,"""范进唯唯连声，叫浑家把肠子煮了，烫起酒来，在茅草棚下坐着。"
8236,范进中举,母亲自和媳妇在厨下造饭。
8237,范进中举,"胡屠户又吩咐女婿道：""你如今既中了相公，凡事要立起个体统来。"
8238,范进中举,比如我这行事里，都是些正经有脸面的人，又是你的长亲，你怎敢在我们跟前装大？
8239,范进中举,若是家门口这些做田的，扒粪的，不过是平头百姓，你若同他拱手作揖，平起平坐，这就是坏了学校规矩，连我脸上都无光了。
8240,范进中举,你是个烂忠厚没用的人，所以这些话我不得不教导你，免得惹人笑话。
8241,范进中举,"""范进道：""岳父见教的是。"
8242,范进中举,"""胡屠户又道：""亲家母也来这里坐着吃饭。"
8243,范进中举,老人家每日小菜饭，想也难过。
8244,范进中举,我女孩儿也吃些。
8245,范进中举,自从进了你家门，这十几年，不知猪油可曾吃过两三回哩！
8246,范进中举,可怜！
8247,范进中举,可怜！
8248,范进中举,"""说罢，婆媳两个都来坐着吃了饭。"
8249,范进中举,吃到日西时分，胡屠户吃的醺醺的。
8250,范进中举,这里母子两个，千恩万谢。
8251,范进中举,屠户横披了衣服，腆着肚子去了。
8252,范进中举,次日，范进少不得拜拜乡邻。
8253,范进中举,魏好古又约了一班同案的朋友，彼此来往。
8254,范进中举,因是乡试年，做了几个文会。
8255,范进中举,不觉到了六月尽间，这些同案的人约范进去乡试。
8256,范进中举,"范进因没有盘费，走去同丈人商议，被胡屠户一口啐在脸上，骂了个狗血喷头，道：""不要失了你的时了！"
8257,范进中举,你自己只觉得中了一个相公，就'癞虾蟆想吃起天鹅肉'来！
8258,范进中举,我听见人说，就是中相公时，也不是你的文章，还是宗师看见你老，不过意，舍与你的。
8259,范进中举,如今痴心就想中起老爷来！
8260,范进中举,这些中老爷的都是天上的'文曲星'！
8261,范进中举,你不看见城里张府上那些老爷，都有万贯家私，一个个方面大耳？
8262,范进中举,像你这尖嘴猴腮，也该撒抛尿自己照照！
8263,范进中举,不三不四，就想天鹅屁吃！
8264,范进中举,趁早收了这心，明年在我们行里替你寻一个馆，每年寻几两银子，养活你那老不死的老娘和你老婆是正经！
8265,范进中举,你问我借盘缠，我一天杀一个猪还赚不得钱把银子，都把与你去丢在水里，叫我一家老小嗑西北风！
8266,范进中举,"""一顿夹七夹八，骂的范进摸门不着。"
8267,范进中举,"辞了丈人回来，自心里想：""宗师说我火候已到，自古无场外的举人，如不进去考他一考，如何甘心？"
8268,范进中举,"""因向几个同案商议，瞒着丈人，到城里乡试。"
8269,范进中举,出了场，即使回家。
8270,范进中举,家里已是饿了两三天。
8271,范进中举,被胡屠户知道，又骂了一顿。
8272,范进中举,"到出榜那日，家里没有早饭米，母亲吩咐范进道：""我有一只生蛋的母鸡，你快拿到集上去卖了，买几升米来煮餐粥吃，我已是饿的两眼都看不见了。"
8273,范进中举,"""范进慌忙抱了鸡，走出门去。"
8274,范进中举,才去不到两个时候，只听得一片声的锣响，三匹马闯将来。
8275,范进中举,"那三个人下了马，把马拴在茅草棚上，一片声叫道：""快请范老爷出来，恭喜高中了！"
8276,范进中举,"""母亲不知是甚事，吓得躲在屋里；"
8277,范进中举,"听见了，方敢伸出头来，说道：""诸位请坐，小儿方才出去了。"
8278,范进中举,"""那些报录人道：""原来是老太太。"
8279,范进中举,"""大家簇拥着要喜钱。"
8280,范进中举,正在吵闹，又是几匹马，二报、三报到了，挤了一屋的人，茅草棚地下都坐满了。
8281,范进中举,邻居都来了，挤着看，老太太没奈何，只得央及一个邻居去寻他儿子。
8282,范进中举,那邻居飞奔到集上，一地里寻不见；
8283,范进中举,直寻到集东头，见范进抱着鸡，手里插个草标，一步一踱的，东张西望，在那里寻人买。
8284,范进中举,"邻居道：""范相公，快些回去！"
8285,范进中举,你恭喜中了举人，报喜人挤了一屋里。
8286,范进中举,"""范进道是哄他，只装不听见，低着头往前走。"
8287,范进中举,邻居见他不理，走上来，就要夺他手里的鸡。
8288,范进中举,"范进道：""你夺我的鸡怎的？"
8289,范进中举,你又不买。
8290,范进中举,"""邻居道：""你中了举了，叫你家去打发报子哩。"
8291,范进中举,"""范进道：""高邻，你晓得我今日没有米，要买这鸡去救命，为甚么拿这话来混我？"
8292,范进中举,我又不同你顽，你自回去罢，莫误了我卖鸡。
8293,范进中举,"""邻居见他不信，劈手把鸡夺下，掼在地下，一把拉了回来。"
8294,范进中举,"报录人见了道""好了，新贵人回来了。"
8295,范进中举,"""正要拥着他说话，范进三两步走进屋里来，见中间报帖已经升挂起来，上写道：""捷报贵府老爷范讳进高中广东乡试第七名亚元。"
8296,范进中举,京报连登黄甲。
8297,范进中举,"""范进不看便罢，看了一遍，又念一启蒙，自己把两手拍了一下，笑了一声，道：""噫！"
8298,范进中举,好了！
8299,范进中举,我中了！
8300,范进中举,"""说着，往后一交跌倒，牙关咬紧，不省人事。"
8301,范进中举,老太太慌了，慌将几口开水灌了过来。
8302,范进中举,"他爬将起来，又拍着手大笑道：""噫！"
8303,范进中举,好！
8304,范进中举,我中了！
8305,范进中举,"""笑着，不由分说，就往门外飞跑，把报录人和邻居吓了一跳。"
8306,范进中举,走出大门不多路，一脚踹在塘里，挣起来，头发都跌散了，两手黄泥，淋淋漓漓一身的水。
8307,范进中举,众人拉他不住，拍着笑着，一直走到集上去了。
8308,范进中举,"众人大眼望小眼，一齐道：""原来新贵人欢喜疯了。"
8309,范进中举,"""老太太哭道：""怎生这样苦命的事！"
8310,范进中举,中了一个甚么举人，就得了这拙病！
8311,范进中举,这一疯了，几时才得好？
8312,范进中举,"""娘子胡氏道：""早上好好出去，怎的就得了这样的病！"
8313,范进中举,却是如何是好？
8314,范进中举,"""众邻居劝道：""老太太不要心慌。"
8315,范进中举,我们而今且派两个人跟定了范老爷。
8316,范进中举,这里众人家里拿些鸡蛋酒米，且管待了报子上的老爹们，再为商酌。
8317,范进中举,"""当下众邻居有拿鸡蛋来的，有拿白酒来的，也有背了斗米来的，也有捉两只鸡来的。"
8318,范进中举,娘子哭哭啼啼，在厨下收拾齐了，拿在草棚下。
8319,范进中举,邻居又搬些桌凳，请报录的坐着吃酒，商议他这疯了，如何是好。
8320,范进中举,"报录的内中有一个人道：""在下倒有一个主意，不知可以行得行不得？"
8321,范进中举,"""众人问：""如何主意？"
8322,范进中举,"""那人道：""范老爷平日可有怕的人？"
8323,范进中举,他只因欢喜狠了，痰涌上来，迷了心窍。
8324,范进中举,如今只消他怕的这个人来打他一个嘴巴，说'这报录的话都是哄你的，你并不曾中。
8325,范进中举,'他这一吓，把痰叶了出来，就明白了。
8326,范进中举,"""众邻都拍手道：""这个主意好得紧，妙得紧！"
8327,范进中举,范老爷怕的，莫过于肉案上的胡老爹。
8328,范进中举,好了！
8329,范进中举,快寻胡老爹来。
8330,范进中举,他想还不知道，在集上卖肉哩。
8331,范进中举,"""又一个人道；"
8332,范进中举,"""在集上卖肉，他倒好知道了；"
8333,范进中举,他从五更鼓就往东头集上迎猪，还不曾回来。
8334,范进中举,快些迎着去寻他。
8335,范进中举,"""一个人飞奔去迎，走到半路，遇着胡屠户来，后面跟着一个烧汤的二汉，提着七八斤肉，四五千钱，正来贺喜。"
8336,范进中举,进门见了老太太，老太太大哭着告诉了一番。
8337,范进中举,"胡屠户诧异道：""难道这等没福？"
8338,范进中举,"""外边人一片声请胡老爹说话。"
8339,范进中举,胡屠户把肉和钱交与女儿，走了出来。
8340,范进中举,众人如此这般，同他商议。
8341,范进中举,"胡屠户作难道：""虽然是我女婿，如今却做了老爷，就是天上的星宿。"
8342,范进中举,天上的星宿是打不得的！
8343,范进中举,我听得斋公们说：打了天上的星宿，阎王就要拿去打一百铁棍，发在十八层地狱，永不得翻身。
8344,范进中举,我却是不敢做这样的事！
8345,范进中举,"""邻居内一个尖酸的人说道：""罢么！"
8346,范进中举,胡老爹，你每日杀猪的营生，白刀子进去，红刀子出来，阎王也不知叫判官的簿子上记了你几千铁棍；
8347,范进中举,就是添上这一百棍，也打甚么要紧？
8348,范进中举,只恐铁棍打完了，也算不到这笔帐上来。
8349,范进中举,或者你教好了女婿的病，阎王叙功，从地狱里把你提上第十七层来，也不可知。
8350,范进中举,"""报录的人道：""不要只管讲笑话。"
8351,范进中举,胡老爹，这个事须是这般，你没奈何，权变一权变。
8352,范进中举,"""屠户被众人局不过，只得连斟两碗酒喝了，壮一壮胆，把方才这些小心收起，将平日的凶恶样子拿出来，卷一卷那油晃晃的衣袖，走上集去。"
8353,范进中举,众邻居五六个都跟着走。
8354,范进中举,"老太太赶出来叫道：""亲家，你只可吓他一吓，却不要把他打伤了！"
8355,范进中举,"""众邻居道：""这自然，何消吩咐。"
8356,范进中举,"""说着，一直去了。"
8357,范进中举,"来到集上，只见范进正在一个庙门口站着，散着头发，满脸污泥，鞋都跑掉了一只，兀自拍着掌，口里叫道：""中了！"
8358,范进中举,中了！
8359,范进中举,"""胡屠户凶神似的走到跟前，说道：""该死的畜生！"
8360,范进中举,你中了甚么？
8361,范进中举,"""一个嘴巴打将去。"
8362,范进中举,众人和邻居见这模样，忍不住的笑。
8363,范进中举,不想胡屠户虽然大着胆子打了一下，心里到底还是怕的，那手早颤起来，不敢打到第二下。
8364,范进中举,范进因这一嘴马，却也打晕了，昏倒在地。
8365,范进中举,众邻居一齐上前，替他抹胸口，捶背心，舞了半日，渐渐喘息过来，眼睛明亮，不疯了。
8366,范进中举,众人扶起，借庙门口一个外科郎中的板凳上坐着。
8367,范进中举,胡屠户站在一边，不觉那只手隐隐的疼将起来；
8368,范进中举,自己看时，把个巴掌仰着，再也弯不过来。
8369,范进中举,"自己心里懊恼道：""果然天上'文曲星'是打不得的，而今菩萨计较起来了。"
8370,范进中举,"""想一想，更疼的狠了，连忙向郎中讨了个膏药帖着。"
8371,范进中举,"范进看了众人，说道：""我怎么坐在这里？"
8372,范进中举,"""又道：""我这半日，昏昏沉沉，如在梦里一般。"
8373,范进中举,"""众邻居道：""老爷，恭喜高中了。"
8374,范进中举,适才欢喜的有些引动了痰，方才吐出几口痰来了，好了。
8375,范进中举,快请回家去打发报录人。
8376,范进中举,"""范进说道：""是了。"
8377,范进中举,我也记得是中的第七名。
8378,范进中举,"""范进一面自绾了头发，一面问郎中借了一盆水洗洗脸。"
8379,范进中举,一个邻居早把那一只鞋寻了来，替他穿上。
8380,范进中举,见丈人在跟前，恐怕又要来骂。
8381,范进中举,"胡屠户上前道：""贤婿老爷，方才不是我敢大胆，是你老太太的主意，央我来劝你的。"
8382,范进中举,"""邻居内一个人道：""胡老爹方才这个嘴巴打的亲切，少顷范老爷洗脸，还要洗下半盆猪油来！"
8383,范进中举,"""又一个道：""老爹，你这手明日杀不得猪了。"
8384,范进中举,"""胡屠户道：""我那里还杀猪！"
8385,范进中举,有我这贤婿，还怕后半世靠不着也怎的？
8386,范进中举,我每常说，我的这个贤婿，才学又高，品貌又好，就是城里头那张府、周府的这些老爷，也没有我女婿这样一个体面的相貌。
8387,范进中举,你们不知道，得罪你们说，我小老这一双眼睛，却是认得人的。
8388,范进中举,想着先年，我小女在家里长到三十多岁，多少有钱的富户要和我结亲，我自己觉得女儿像有些福气的，毕竟要嫁与个老爷，今日果然不错！
8389,范进中举,"""说罢，哈哈大笑。"
8390,范进中举,众人都笑起来。
8391,范进中举,看着范进洗了脸，郎中又拿茶来吃了，一同回家。
8392,范进中举,范举人先走，屠户和邻居跟在后面。
8393,范进中举,屠户见女婿衣裳后襟滚皱了许多，一路低着头替他扯了几十回。
8394,范进中举,"到了家门，屠户高声叫道：""老爷回府了！"
8395,范进中举,"""老太太迎着出来，见儿子不疯，喜从天降。"
8396,范进中举,众人问报录的，已是家里把户送来的几千钱打发他们去了。
8397,范进中举,范进拜了母亲，也拜了丈人。
8398,范进中举,"胡屠户再三不安道：""些须几个钱，不够我赏人。"
8399,范进中举,"""范进又谢了邻居。"
8400,范进中举,"正待坐下，早看见一个体面的管家，手里拿着一个大红全帖，飞跑了进来：""张老爷来拜新中的范老爷。"
8401,范进中举,"""说毕，轿子已是到了门口。"
8402,范进中举,胡屠户忙躲进女儿房里，不敢出来。
8403,范进中举,邻居各自散了。
8404,范进中举,范进迎了出去，只见那张乡绅下了轿进来，头戴纱帽，身穿葵花色圆领、金带、皂靴。
8405,范进中举,他是举人出身，做过一任知县的，别号静斋，同范进让了进来，到堂屋内平磕了头，分宾主坐下。
8406,范进中举,"张乡绅攀谈道：""世先生同在桑梓，一向有失亲近。"
8407,范进中举,"""范进道：""晚生久仰老先生，只是无缘，不曾拜会。"
8408,范进中举,"""张乡绅道：""适才看见题名录，贵房师高要县汤公，就是先祖的门生，我和你是亲切的世弟兄。"
8409,范进中举,"""范进道：""晚生侥幸，实是有愧。"
8410,范进中举,却幸得出老先生门下，可为欣喜。
8411,范进中举,"""张乡绅四面将眼睛望了一望，说道：""世先生果是清贫。"
8412,范进中举,"""随在跟的家人手里拿过一封银子来，说道：""弟却也无以为敬，谨具贺仪五十两，世先生权且收着。"
8413,范进中举,这华居其实住不得，将来当事拜往，俱不甚便，弟有空房一所，就在东门大街上，三进三间，虽不轩敞，也还干净，就送与世先生；
8414,范进中举,搬到那里去住，早晚也好请教些。
8415,范进中举,"""范进再三推辞，张乡绅急了，道：""你我年谊世好，就如至亲骨肉一般；"
8416,范进中举,若要如此，就是见外了。
8417,范进中举,"""范进方才把银子收下，作辑谢了。"
8418,范进中举,又说了一会，打躬作别。
8419,范进中举,胡屠户直等他上了轿，才敢走出堂屋来。
8420,范进中举,"范进即将这银子交与浑家打开看，一封一封雪白的细丝锭子，即便包了两锭，叫胡屠户进来，递与他道：""方才费老爹的心，拿了五千钱来。"
8421,范进中举,这六两多银子，老爹拿了去。
8422,范进中举,"""屠户把银子攥在手里紧紧的，把拳头舒过来，道：""这个，你且收着。"
8423,范进中举,我原是贺你的，怎好又拿了回去？
8424,范进中举,"""范进道：""眼见得我这里还有几两银子，若用完了，再来问老爹讨来用。"
8425,范进中举,"""屠户连忙把拳头缩了回去，往腰里揣，口里说道：""也罢，你而今相与了这个张老爷，何愁没有银子用？"
8426,范进中举,他家里的银子，说起来比皇帝家还多些哩！
8427,范进中举,他家就是我卖内的主顾，一年就是无事，肉也要四五千斤，银子何足为奇！
8428,范进中举,"""又转回头来望着女儿，说道：""我早上拿了钱来，你那该死行瘟的兄弟还不肯，我说：'姑老爷今非昔比，少不得有人把银子送上门来给，只怕姑老爷还不希罕。"
8429,范进中举,'今日果不其然！
8430,范进中举,如今拿了银子家去，骂死这砍头短命的奴才！
8431,范进中举,"""说了一会，千恩万谢，低着头，笑迷迷的去了。"
8432,香菱学诗,《香菱学诗》香菱见过众人之后，吃过晚饭，宝钗等都往贾母处去了，自己便往潇湘馆中来。
8433,香菱学诗,此时黛玉已好了大半，见香菱也进园来住，自是欢喜。
8434,香菱学诗,香菱因笑道：“我这一进来了，也得了空儿，好歹教给我作诗，就是我的造化了！
8436,香菱学诗,黛玉笑道：“既要作诗，你就拜我作师。
8437,香菱学诗,我虽不通，大略也还教得起你。
8439,香菱学诗,香菱笑道：“果然这样，我就拜你作师。
8440,香菱学诗,你可不许腻烦的。
8442,香菱学诗,黛玉道：“什么难事，也值得去学！
8443,香菱学诗,不过是起承转合，当中承转是两副对子，平声对仄声，虚的对实的，实的对虚的，若是果有了奇句，连平仄虚实不对都使得的。
8445,香菱学诗,香菱笑道：“怪道我常弄一本旧诗偷空儿看一两首，又有对的极工的，又有不对的，又听见说‘一三五不论，二四六分明’。
8446,香菱学诗,看古人的诗上亦有顺的，亦有二四六上错了的，所以天天疑惑。
8447,香菱学诗,如今听你一说，原来这些格调规矩竟是末事，只要词句新奇为上。
8449,香菱学诗,黛玉道：“正是这个道理，词句究竟还是末事，第一立意要紧。
8450,香菱学诗,若意趣真了，连词句不用修饰，自是好的，这叫做‘不以词害意’。
8452,香菱学诗,香菱笑道：“我只爱陆放翁的诗‘重帘不卷留香久，古砚微凹聚墨多’，说的真有趣！
8454,香菱学诗,黛玉道：“断不可学这样的诗。
8455,香菱学诗,你们因不知诗，所以见了这浅近的就爱，一入了这个格局，再学不出来的。
8456,香菱学诗,你只听我说，你若真心要学，我这里有《王摩诘全集》你且把他的五言律读一百首，细心揣摩透熟了，然后再读一二百首老杜的七言律，次再李青莲的七言绝句读一二百首。
8457,香菱学诗,肚子里先有了这三个人作了底子，然后再把陶渊明、应�`，谢、阮、庾、鲍等人的一看。
8458,香菱学诗,你又是一个极聪敏伶俐的人，不用一年的工夫，不愁不是诗翁了！
8460,香菱学诗,香菱听了，笑道：“既这样，好姑娘，你就把这书给我拿出来，我带回去夜里念几首也是好的。
8462,香菱学诗,黛玉听说，便命紫娟将王右丞的五言律拿来，递与香菱，又道：“你只看有红圈的都是我选的，有一首念一首。
8463,香菱学诗,不明白的问你姑娘，或者遇见我，我讲与你就是了。
8465,香菱学诗,香菱拿了诗，回至蘅芜苑中，诸事不顾，只向灯下一首一首的读起来。
8466,香菱学诗,宝钗连催他数次睡觉，他也不睡。
8467,香菱学诗,宝钗见他这般苦心，只得随他去了。
8468,香菱学诗,一日，黛玉方梳洗完了，只见香菱笑吟吟的送了书来，又要换杜律。
8469,香菱学诗,黛玉笑道：“共记得多少首？
8471,香菱学诗,香菱笑道：“凡红圈选的我尽读了。
8473,香菱学诗,黛玉道：“可领略了些滋味没有？
8475,香菱学诗,香菱笑道：“领略了些滋味，不知可是不是，说与你听听。
8477,香菱学诗,黛玉笑道：“正要讲究讨论，方能长进。
8478,香菱学诗,你且说来我听。
8480,香菱学诗,香菱笑道：“据我看来，诗的好处，有口里说不出来的意思，想去却是逼真的。
8481,香菱学诗,有似乎无理的，想去竟是有理有情的。
8483,香菱学诗,黛玉笑道：“这话有了些意思，但不知你从何处见得？
8485,香菱学诗,香菱笑道：“我看他《塞上》一首，那一联云：‘大漠孤烟直，长河落日圆。
8486,香菱学诗,’想来烟如何直？
8487,香菱学诗,日自然是圆的：这‘直’字似无理，‘圆’字似太俗。
8488,香菱学诗,合上书一想，倒像是见了这景的。
8489,香菱学诗,若说再找两个字换这两个，竟再找不出两个字来。
8490,香菱学诗,再还有‘日落江湖白，潮来天地青’：这‘白’‘青’两个字也似无理。
8491,香菱学诗,想来，必得这两个字才形容得尽，念在嘴里倒像有几千斤重的一个橄榄。
8492,香菱学诗,还有‘渡头余落日，墟里上孤烟’：这‘余’字和‘上’字，难为他怎么想来！
8493,香菱学诗,我们那年上京来，那日下晚便湾住船，岸上又没有人，只有几棵树，远远的几家人家作晚饭，那个烟竟是碧青，连云直上。
8494,香菱学诗,谁知我昨日晚上读了这两句，倒像我又到了那个地方去了。
8496,香菱学诗,正说着，宝玉和探春也来了，也都入坐听他讲诗。
8497,香菱学诗,宝玉笑道：“既是这样，也不用看诗。
8498,香菱学诗,会心处不在多，听你说了这两句，可知‘三昧’你已得了。
8500,香菱学诗,黛玉笑道：“你说他这‘上孤烟’好，你还不知他这一句还是套了前人的来。
8501,香菱学诗,我给你这一句瞧瞧，更比这个淡而现成。
8503,香菱学诗,说着便把陶渊明的“暖暖远人村，依依墟里烟”
8504,香菱学诗,翻了出来，递与香菱。
8505,香菱学诗,香菱瞧了，点头叹赏，笑道：“原来‘上’字是从‘依依’两个字上化出来的。
8507,香菱学诗,宝玉大笑道：“你已得了，不用再讲，越发倒学杂了。
8508,香菱学诗,你就作起来，必是好的。
8510,香菱学诗,探春笑道：“明儿我补一个柬来，请你入社。
8512,香菱学诗,香菱笑道：“姑娘何苦打趣我，我不过是心里羡慕，才学着顽罢了。
8514,香菱学诗,探春黛玉都笑道：“谁不是顽？
8515,香菱学诗,难道我们是认真作诗呢！
8516,香菱学诗,若说我们认真成了诗，出了这园子，把人的牙还笑倒了呢。
8518,香菱学诗,宝玉道：“这也算自暴自弃了。
8519,香菱学诗,前日我在外头和相公们商议画儿，他们听见咱们起诗社，求我把稿子给他们瞧瞧。
8520,香菱学诗,我就写了几首给他们看看，谁不真心叹服。
8521,香菱学诗,他们都抄了刻去了。
8523,香菱学诗,探春黛玉忙问道：“这是真话么？
8525,香菱学诗,宝玉笑道：“说慌的是那架上的鹦哥。
8527,香菱学诗,黛玉探春听说，都道：“你真真胡闹！
8528,香菱学诗,且别说那不成诗，便是成诗，我们的笔墨也不该传到外头去。
8530,香菱学诗,宝玉道：“这怕什么！
8531,香菱学诗,古来闺阁中的笔墨不要传出去，如今也没有人知道了。
8533,香菱学诗,说着，只见惜春打发了入画来请宝玉，宝玉方去了。
8534,香菱学诗,香菱又逼着黛玉换出杜律来，又央黛玉探春二人：“出个题目，让我诌去，诌了来，替我改正。
8536,香菱学诗,黛玉道：“昨夜的月最好，我正要诌一首，竟未诌成，你竟作一首来。
8537,香菱学诗,十四寒的韵，由你爱用那几个字去。
8539,香菱学诗,香菱听了，喜的拿回诗来，又苦思一回作两句诗，又舍不得杜诗，又读两首。
8540,香菱学诗,如此茶饭无心，坐卧不定。
8541,香菱学诗,宝钗道：“何苦自寻烦恼。
8542,香菱学诗,都是颦儿引的你，我和他算帐去。
8543,香菱学诗,你本来呆头呆脑的，再添上这个，越发弄成个呆子了。
8545,香菱学诗,香菱笑道：“好姑娘，别混我。
8547,香菱学诗,一面说，一面作了一首，先与宝钗看。
8548,香菱学诗,宝钗看了笑道：“这个不好，不是这个作法。
8549,香菱学诗,你别怕臊，只管拿了给他瞧去，看他是怎么说。
8551,香菱学诗,香菱听了，便拿了诗找黛玉。
8552,香菱学诗,黛玉看时，只见写道是：月挂中天夜色寒，清光皎皎影团团。
8553,香菱学诗,诗人助兴常思玩，野客添愁不忍观。
8554,香菱学诗,翡翠楼边悬玉镜，珍珠帘外挂冰盘。
8555,香菱学诗,良宵何用烧银烛，晴彩辉煌映画栏。
8556,香菱学诗,黛玉笑道：“意思却有，只是措词不雅。
8557,香菱学诗,皆因你看的诗少，被他缚住了。
8558,香菱学诗,把这首丢开，再作一首，只管放开胆子去作。
8560,香菱学诗,香菱听了，默默的回来，越性连房也不入，只在池边树下，或坐在山石上出神，或蹲在地下抠土，来往的人都诧异。
8561,香菱学诗,李纨、宝钗、探春、宝玉等听得此信，都远远的站在山坡上瞧看他。
8562,香菱学诗,只见他皱一回眉，又自己含笑一回。
8563,香菱学诗,宝钗笑道：“这个人定要疯了！
8564,香菱学诗,昨夜嘟嘟哝哝直闹到五更天才睡下，没一顿饭的工夫天就亮了。
8565,香菱学诗,我就听见他起来了，忙忙碌碌梳了头就找颦儿去。
8566,香菱学诗,一回来了，呆了一日，作了一首又不好，这会子自然另作呢。
8568,香菱学诗,宝玉笑道：“这正是‘地灵人杰’，老天生人再不虚赋情性的。
8569,香菱学诗,我们成日叹说可惜他这么个人竟俗了，谁知到底有今日。
8570,香菱学诗,可见天地至公。
8572,香菱学诗,宝钗笑道：“你能够像他这苦心就好了，学什么有个不成的。
8574,香菱学诗,宝玉不答。
8575,香菱学诗,只见香菱兴兴头头的又往黛玉那边去了。
8576,香菱学诗,探春笑道：“咱们跟了去，看他有些意思没有。
8578,香菱学诗,说着，一齐都往潇湘馆来。
8579,香菱学诗,只见黛玉正拿着诗和他讲究。
8580,香菱学诗,众人因问黛玉作的如何。
8581,香菱学诗,黛玉道：“自然算难为他了，只是还不好。
8582,香菱学诗,这一首过于穿凿了，还得另作。
8584,香菱学诗,众人因要诗看时，只见作道：非银非水映窗寒，拭看晴空护玉盘。
8585,香菱学诗,淡淡梅花香欲染，丝丝柳带露初干。
8586,香菱学诗,只疑残粉涂金砌，恍若轻霜抹玉栏。
8587,香菱学诗,梦醒西楼人迹绝，余容犹可隔帘看。
8588,香菱学诗,宝钗笑道：“不像吟月了，月字底下添一个‘色’字倒还使得，你看句句倒是月色。
8589,香菱学诗,这也罢了，原来诗从胡说来，再迟几天就好了。
8591,香菱学诗,香菱自为这首妙绝，听如此说，自己扫了兴，不肯丢开手，便要思索起来。
8592,香菱学诗,因见他姊妹们说笑，便自己走至阶前竹下闲步，挖心搜胆，耳不旁听，目不别视。
8593,香菱学诗,一时探春隔窗笑说道：“菱姑娘，你闲闲罢。
8595,香菱学诗,香菱怔怔答道：“‘闲’字是十五删的，你错了韵了。
8597,香菱学诗,众人听了，不觉大笑起来。
8598,香菱学诗,宝钗道：“可真是诗魔了。
8599,香菱学诗,都是颦儿引的他！
8601,香菱学诗,黛玉道：“圣人说，‘诲人不倦’，他又来问我，我岂有不说之理。
8603,香菱学诗,李纨笑道：“咱们拉了他往四姑娘房里去，引他瞧瞧画儿，叫他醒一醒才好。
8605,香菱学诗,说着，真个出来拉了他过藕香榭，至暖香坞中。
8606,香菱学诗,惜春正乏倦，在床上歪着睡午觉，画缯立在壁间，用纱罩着。
8607,香菱学诗,众人唤醒了惜春，揭纱看时，十停方有了三停。
8608,香菱学诗,香菱见画上有几个美人，因指着笑道：“这一个是我们姑娘，那一个是林姑娘。
8610,香菱学诗,探春笑道：“凡会作诗的都画在上头，快学罢。
8612,香菱学诗,说着，顽笑了一回。
8613,香菱学诗,各自散后，香菱满心中还是想诗。
8614,香菱学诗,至晚间对灯出了一回神，至三更以后上床卧下，两眼鳏鳏，直到五更方才朦胧睡去了。
8615,香菱学诗,一时天亮，宝钗醒了，听了一听，他安稳睡了，心下想：“他翻腾了一夜，不知可作成了？
8616,香菱学诗,这会子乏了，且别叫他。
8618,香菱学诗,正想着，只听香菱从梦中笑道：“可是有了，难道这一首还不好？
8620,香菱学诗,宝钗听了，又是可叹，又是可笑，连忙唤醒了他，问他：“得了什么？
8621,香菱学诗,你这诚心都通了仙了。
8622,香菱学诗,学不成诗，还弄出病来呢。
8624,香菱学诗,一面说，一面梳洗了，会同姊妹往贾母处来。
8625,香菱学诗,原来香菱苦志学诗，精血诚聚，日间做不出，忽于梦中得了八句。
8626,香菱学诗,梳洗已毕，便忙录出来，自己并不知好歹，便拿来又找黛玉。
8627,香菱学诗,刚到沁芳亭，只见李纨与众姊妹方从王夫人处回来，宝钗正告诉他们说他梦中作诗说梦话。
8628,香菱学诗,众人正笑，抬头见他来了，便都争着要诗看。
8629,陈涉世家,《陈涉世家》司马迁陈胜者，阳城人也，字涉。
8630,陈涉世家,吴广者，阳夏人也，字叔。
8631,陈涉世家,陈涉少时，尝与人佣耕，辍耕之垄上，怅恨久之，曰：“苟富贵，无相忘。
8633,陈涉世家,佣者笑而应曰：“若为佣耕，何富贵也?”
